Date,DXY,DXY_mom_1m,DXY_mom_3m,DXY_mom_6m,DXY_mom_12m,DXY_vol_6m,DXY_mom_12m_lag1,DXY_mom_12m_lag3,DXY_mom_12m_lag6,Brazil_depr_12m,Brazil_vol_6m,Brazil_depr_lag1,Brazil_depr_lag3,Russia_depr_12m,Russia_vol_6m,Russia_depr_lag1,Russia_depr_lag3,India_depr_12m,India_vol_6m,India_depr_lag1,India_depr_lag3,China_depr_12m,China_vol_6m,China_depr_lag1,China_depr_lag3,South_Africa_depr_12m,South_Africa_vol_6m,South_Africa_depr_lag1,South_Africa_depr_lag3,Germany_EU_depr_12m,Germany_EU_vol_6m,Germany_EU_depr_lag1,Germany_EU_depr_lag3,Japan_depr_12m,Japan_vol_6m,Japan_depr_lag1,Japan_depr_lag3,UK_depr_12m,UK_vol_6m,UK_depr_lag1,UK_depr_lag3,Canada_depr_12m,Canada_vol_6m,Canada_depr_lag1,Canada_depr_lag3,Oil_WTI,Oil_mom_3m,Oil_mom_12m,Oil_mom_12m_lag3,Oil_DXY_ratio,Gold,Gold_mom_3m,US_Fed_Rate,US_CPI,US_M2,US_10Y_Yield,US_CPI_yoy,Fed_Rate_chg_3m,BRICS_avg_depr,BRICS_avg_depr_lag1,BRICS_avg_depr_lag3,BRICS_max_depr,Oil_DXY_inv,DSI
2018-03-31,90.1500015258789,-0.5076692212494072,1.1444006551024843,-2.1385162418226633,-3.1478300897478273,1.6012468506559758,-2.2229390302114904,-4.01680307173915,-3.7006071294240495,3.8542499427732357,2.1619777032435024,2.839693087015771,0.05664663901610023,-1.0979499539519932,1.2727907909371259,-3.8249884785965693,-5.315135246244651,-0.5048987576086739,0.7816669841147095,1.4596108503398542,-0.55142927340881,-5.642911710076137,1.285533339417947,-4.230025841904228,-6.1998239801626,-12.427886415762067,1.7242352279358348,-10.050362567075766,-7.913624377879702,-4.422876195001413,1.8010740013074493,-2.832542977122432,-5.637666559810217,-5.324234165633557,1.4265704127170922,-2.7466925648904295,-1.608904030006153,-4.4613400032682105,2.4046720545075253,-7.627483552927483,-7.690899230599002,3.624062708935938,1.7582432556367873,1.1379986709628698,-1.0055025264555595,64.94000244140625,0.3244231014707166,25.68222322956548,29.021338886555448,0.7203549788378456,1322.800048828125,-1.2098544564507097,,,,,1.2749812323736398,,-3.1638793789251274,-2.7612145900441876,-3.9846732477359326,3.8542499427732357,-0.7203549788378456,39.87805898216639
2018-04-01,,0.0,-0.5076692212494072,-2.1385162418226633,-3.1478300897478273,1.6012468506559758,-3.1478300897478273,-2.2229390302114904,-3.7006071294240495,3.8542499427732357,2.1619777032435024,3.8542499427732357,2.839693087015771,-1.0979499539519932,1.2727907909371259,-1.0979499539519932,-3.8249884785965693,-0.5048987576086739,0.7816669841147095,-0.5048987576086739,1.4596108503398542,-5.642911710076137,1.285533339417947,-5.642911710076137,-4.230025841904228,-12.427886415762067,1.7242352279358348,-12.427886415762067,-10.050362567075766,-4.422876195001413,1.8010740013074493,-4.422876195001413,-2.832542977122432,-5.324234165633557,1.4265704127170922,-5.324234165633557,-2.7466925648904295,-4.4613400032682105,2.4046720545075253,-4.4613400032682105,-7.627483552927483,3.624062708935938,1.7582432556367873,3.624062708935938,1.1379986709628698,,5.353671454305697,25.68222322956548,30.51026886952579,,,0.5549257946123154,1.69,250.227,14021.4,2.87,1.4601055849748246,,-3.1638793789251274,-3.1638793789251274,-2.7612145900441876,3.8542499427732357,,39.87805898216639
2018-04-30,91.83999633789062,1.8746475689482622,1.3574613389844226,3.040501703110654,-2.8662153637199594,1.0001686820878648,-3.1478300897478273,-2.2229390302114904,-4.01680307173915,5.19575228663669,1.8608220507413498,3.8542499427732357,2.839693087015771,7.633828539503074,3.5577238057606597,-1.0979499539519932,-3.8249884785965693,2.7259956820919307,1.0866115680033563,-0.5048987576086739,1.4596108503398542,-4.597734319914782,0.39310799184507594,-5.642911710076137,-4.230025841904228,-12.29807467924392,2.0729964997878785,-12.427886415762067,-10.050362567075766,-4.0344671240786445,0.8586122387268403,-4.422876195001413,-2.832542977122432,-3.4496818902554516,1.2842087642349238,-5.324234165633557,-2.7466925648904295,-4.2277240068375965,1.1007175880577298,-4.4613400032682105,-7.627483552927483,0.12086110890856538,1.458398392322396,3.624062708935938,1.1379986709628698,68.56999969482422,11.242700152167062,26.094149223967268,30.51026886952579,0.7466245909085925,1316.199951171875,0.053207994821358184,,,,,1.4601055849748246,,-0.2680464981854012,-3.1638793789251274,-2.7612145900441876,7.633828539503074,-0.7466245909085925,41.96145507503398
2018-05-01,,0.0,1.8746475689482622,3.040501703110654,-2.8662153637199594,1.0001686820878648,-2.8662153637199594,-3.1478300897478273,-4.01680307173915,5.19575228663669,1.8608220507413498,5.19575228663669,3.8542499427732357,7.633828539503074,3.5577238057606597,7.633828539503074,-1.0979499539519932,2.7259956820919307,1.0866115680033563,2.7259956820919307,-0.5048987576086739,-4.597734319914782,0.39310799184507594,-4.597734319914782,-5.642911710076137,-12.29807467924392,2.0729964997878785,-12.29807467924392,-12.427886415762067,-4.0344671240786445,0.8586122387268403,-4.0344671240786445,-4.422876195001413,-3.4496818902554516,1.2842087642349238,-3.4496818902554516,-5.324234165633557,-4.2277240068375965,1.1007175880577298,-4.2277240068375965,-4.4613400032682105,0.12086110890856538,1.458398392322396,0.12086110890856538,3.624062708935938,,5.589770737525335,26.094149223967268,25.68222322956548,,,-0.4989490030709476,1.7,250.792,14077.4,2.98,1.418611798579783,,-0.2680464981854012,-0.2680464981854012,-3.1638793789251274,7.633828539503074,,41.96145507503398
2018-05-31,93.98999786376952,2.3410296293662425,4.259563253349796,3.7302695405034614,1.0536455273956857,1.1799065566285465,-2.8662153637199594,-3.1478300897478273,-2.2229390302114904,14.709686739098448,3.1733032208856704,5.19575228663669,3.8542499427732357,5.973547034384263,3.578286422553102,7.633828539503074,-1.0979499539519932,4.680908167818054,0.9988121693069677,2.7259956820919307,-0.5048987576086739,-2.8797116016685664,0.6299617026654522,-4.597734319914782,-5.642911710076137,-8.285911045934302,1.613436091942619,-12.29807467924392,-12.427886415762067,1.5587439042494933,1.6152550557677434,-4.0344671240786445,-4.422876195001413,-2.9374483918136574,1.157785046030649,-3.4496818902554516,-5.324234165633557,0.996269011113371,1.6334849376171314,-4.2277240068375965,-4.4613400032682105,0.24179224329594629,0.4421790657495041,0.12086110890856538,3.624062708935938,67.04000091552734,3.23375176343097,16.7944235773273,25.68222322956548,0.7132673948210543,1300.0999755859375,-1.7160623226690652,,,,,1.418611798579783,,2.839703858739579,-0.2680464981854012,-3.1638793789251274,14.709686739098448,-0.7132673948210543,49.2382715151683
2018-06-01,,0.0,2.3410296293662425,3.7302695405034614,1.0536455273956857,1.1799065566285465,1.0536455273956857,-2.8662153637199594,-2.2229390302114904,14.709686739098448,3.1733032208856704,14.709686739098448,5.19575228663669,5.973547034384263,3.578286422553102,5.973547034384263,7.633828539503074,4.680908167818054,0.9988121693069677,4.680908167818054,2.7259956820919307,-2.8797116016685664,0.6299617026654522,-2.8797116016685664,-4.597734319914782,-8.285911045934302,1.613436091942619,-8.285911045934302,-12.29807467924392,1.5587439042494933,1.6152550557677434,1.5587439042494933,-4.0344671240786445,-2.9374483918136574,1.157785046030649,-2.9374483918136574,-3.4496818902554516,0.996269011113371,1.6334849376171314,0.996269011113371,-4.2277240068375965,0.24179224329594629,0.4421790657495041,0.24179224329594629,0.12086110890856538,,-2.2312947150448403,16.7944235773273,26.094149223967268,,,-1.223216546361583,1.82,251.018,14137.7,2.91,1.2965840075866097,,2.839703858739579,2.839703858739579,-0.2680464981854012,14.709686739098448,,49.2382715151683
2018-06-30,94.62999725341795,0.6809228685972224,3.037893104070455,4.9694904622414215,2.724700859747897,1.0452046514534465,1.0536455273956857,-2.8662153637199594,-3.1478300897478273,16.562469397512626,3.1972946274764373,14.709686739098448,5.19575228663669,9.145561739969853,3.583894884806211,5.973547034384263,7.633828539503074,7.390814095099363,1.107737762219487,4.680908167818054,2.7259956820919307,1.4667144798440779,1.2784486530079706,-2.8797116016685664,-4.597734319914782,11.065307013035607,3.9500138111589256,-8.285911045934302,-12.29807467924392,3.1717172564179053,1.4717529301014034,1.5587439042494933,-4.0344671240786445,-2.116500499636631,1.1410133460238499,-2.9374483918136574,-3.4496818902554516,2.7209377197891738,1.4375580091568292,0.996269011113371,-4.2277240068375965,5.488845385579055,1.1690435648274617,0.24179224329594629,0.12086110890856538,74.1500015258789,8.137672241342987,22.724269733577284,26.094149223967268,0.7835781853327769,1251.300048828125,-4.930854334553548,,,,,1.2965840075866097,,9.126173345092306,2.839703858739579,-0.2680464981854012,16.562469397512626,-0.7835781853327769,54.64802794426969
2018-07-01,,0.0,0.6809228685972224,4.9694904622414215,2.724700859747897,1.0452046514534465,2.724700859747897,1.0536455273956857,-3.1478300897478273,16.562469397512626,3.1972946274764373,16.562469397512626,14.709686739098448,9.145561739969853,3.583894884806211,9.145561739969853,5.973547034384263,7.390814095099363,1.107737762219487,7.390814095099363,4.680908167818054,1.4667144798440779,1.2784486530079706,1.4667144798440779,-2.8797116016685664,11.065307013035607,3.9500138111589256,11.065307013035607,-8.285911045934302,3.1717172564179053,1.4717529301014034,3.1717172564179053,1.5587439042494933,-2.116500499636631,1.1410133460238499,-2.116500499636631,-2.9374483918136574,2.7209377197891738,1.4375580091568292,2.7209377197891738,0.996269011113371,5.488845385579055,1.1690435648274617,5.488845385579055,0.24179224329594629,,10.605609357479583,22.724269733577284,16.7944235773273,,,-3.7535518555654956,1.91,251.214,14171.1,2.89,0.9463189999156185,,9.126173345092306,9.126173345092306,2.839703858739579,16.562469397512626,,54.64802794426969
2018-07-31,94.48999786376952,-0.14794398574642376,0.5319714984191259,2.8854547381831352,6.0136887417507445,0.9580510369235903,2.724700859747897,1.0536455273956857,-2.8662153637199594,17.254283398283874,3.8221052716426867,16.562469397512626,14.709686739098448,10.456025191533126,0.7111983589684289,9.145561739969853,5.973547034384263,7.7075488351695975,0.9003199536621037,7.390814095099363,4.680908167818054,7.811926216560439,1.498677903669704,1.4667144798440779,-2.8797116016685664,9.983781053955632,4.762903508947961,11.065307013035607,-8.285911045934302,5.658191847797145,1.7060099988845348,3.1717172564179053,1.5587439042494933,2.080345243918269,0.7065616162551822,-2.116500499636631,-2.9374483918136574,7.20872582710117,1.5235375389735477,2.7209377197891738,0.996269011113371,5.608743721535703,1.457261087620457,5.488845385579055,0.24179224329594629,68.76000213623047,2.56563424405436,6.2258590611755205,16.7944235773273,0.7276960915520906,1223.699951171875,-5.876473028901497,,,,,0.9463189999156185,,10.642712939100534,9.126173345092306,2.839703858739579,17.254283398283874,-0.7276960915520906,60.421492856461214
2018-08-01,,0.0,-0.14794398574642376,2.8854547381831352,6.0136887417507445,0.9580510369235903,6.0136887417507445,2.724700859747897,-2.8662153637199594,17.254283398283874,3.8221052716426867,17.254283398283874,16.562469397512626,10.456025191533126,0.7111983589684289,10.456025191533126,9.145561739969853,7.7075488351695975,0.9003199536621037,7.7075488351695975,7.390814095099363,7.811926216560439,1.498677903669704,7.811926216560439,1.4667144798440779,9.983781053955632,4.762903508947961,9.983781053955632,11.065307013035607,5.658191847797145,1.7060099988845348,5.658191847797145,3.1717172564179053,2.080345243918269,0.7065616162551822,2.080345243918269,-2.116500499636631,7.20872582710117,1.5235375389735477,7.20872582710117,2.7209377197891738,5.608743721535703,1.457261087620457,5.608743721535703,5.488845385579055,,-7.26904825182949,6.2258590611755205,22.724269733577284,,,-2.2057137840039376,1.91,251.663,14219.4,2.89,0.8552112179345928,,10.642712939100534,10.642712939100534,9.126173345092306,17.254283398283874,,60.421492856461214
2018-08-31,95.13999938964844,0.687905112259668,0.5389434122720083,1.223536069812181,4.999446803644925,0.3769165772733695,6.0136887417507445,2.724700859747897,1.0536455273956857,27.708171852487705,5.101819670762767,17.254283398283874,16.562469397512626,21.315667229357228,3.9806150875744946,10.456025191533126,9.145561739969853,10.006154291713433,1.6830102399326734,7.7075488351695975,7.390814095099363,8.33346669605679,1.5340558960282724,7.811926216560439,1.4667144798440779,25.6347021280845,6.438147553076787,9.983781053955632,11.065307013035607,4.625043020947239,0.7060674769969453,5.658191847797145,3.1717172564179053,3.326008567426486,0.6545265155883249,2.080345243918269,-2.116500499636631,6.436545285216022,0.7573166366939433,7.20872582710117,2.7209377197891738,1.6819196923414381,1.4717886056822533,5.608743721535703,5.488845385579055,69.80000305175781,-5.866484672428374,13.238163113090051,22.724269733577284,0.733655702118412,1200.300048828125,-4.0757610492993095,,,,,0.8552112179345928,,18.59963243953993,10.642712939100534,9.126173345092306,27.708171852487705,-0.733655702118412,65.47446789851516
2018-09-01,,0.0,0.687905112259668,1.223536069812181,4.999446803644925,0.3769165772733695,4.999446803644925,6.0136887417507445,1.0536455273956857,27.708171852487705,5.101819670762767,27.708171852487705,17.254283398283874,21.315667229357228,3.9806150875744946,21.315667229357228,10.456025191533126,10.006154291713433,1.6830102399326734,10.006154291713433,7.7075488351695975,8.33346669605679,1.5340558960282724,8.33346669605679,7.811926216560439,25.6347021280845,6.438147553076787,25.6347021280845,9.983781053955632,4.625043020947239,0.7060674769969453,4.625043020947239,5.658191847797145,3.326008567426486,0.6545265155883249,3.326008567426486,2.080345243918269,6.436545285216022,0.7573166366939433,6.436545285216022,7.20872582710117,1.6819196923414381,1.4717886056822533,1.6819196923414381,5.608743721535703,,1.5125085561615403,13.238163113090051,6.2258590611755205,,,-1.9122254864308075,1.95,252.182,14253.8,3.0,1.0437660521602554,,18.59963243953993,18.59963243953993,10.642712939100534,27.708171852487705,,65.47446789851516
2018-09-30,95.19000244140624,0.05255733874141022,0.7408239956211427,0.5917840053282442,5.590683117271511,0.2964287834547998,4.999446803644925,6.0136887417507445,2.724700859747897,21.44695505872849,5.406557731439664,27.708171852487705,17.254283398283874,14.464970489068275,4.592869667890803,21.315667229357228,10.456025191533126,12.178991723227206,1.7010184656726186,10.006154291713433,7.7075488351695975,9.403872792166744,1.1028344229184155,8.33346669605679,7.811926216560439,19.213960388002782,5.863877079314485,25.6347021280845,9.983781053955632,5.409056801806445,0.5793130814228841,4.625043020947239,5.658191847797145,6.45949550797964,0.849403115005478,3.326008567426486,2.080345243918269,6.776086898334944,0.5254575724507499,6.436545285216022,7.20872582710117,1.1593096610032605,0.7403762841850206,1.6819196923414381,5.608743721535703,73.25,6.529955968985779,12.796423230953291,6.2258590611755205,0.7695135846339398,1191.5,-2.6313600111725677,,,,,1.0437660521602554,,15.341750090238701,18.59963243953993,10.642712939100534,21.44695505872849,-0.7695135846339398,62.87319026416116
2018-10-01,,0.0,0.05255733874141022,0.5917840053282442,5.590683117271511,0.2964287834547998,5.590683117271511,4.999446803644925,2.724700859747897,21.44695505872849,5.406557731439664,21.44695505872849,27.708171852487705,14.464970489068275,4.592869667890803,14.464970489068275,21.315667229357228,12.178991723227206,1.7010184656726186,12.178991723227206,10.006154291713433,9.403872792166744,1.1028344229184155,9.403872792166744,8.33346669605679,19.213960388002782,5.863877079314485,19.213960388002782,25.6347021280845,5.409056801806445,0.5793130814228841,5.409056801806445,4.625043020947239,6.45949550797964,0.849403115005478,6.45949550797964,3.326008567426486,6.776086898334944,0.5254575724507499,6.776086898334944,6.436545285216022,1.1593096610032605,0.7403762841850206,1.1593096610032605,1.6819196923414381,,4.94268882149469,12.796423230953291,13.238163113090051,,,-0.7331540839906392,2.19,252.772,14265.4,3.15,1.0170764945429456,,15.341750090238701,15.341750090238701,18.59963243953993,21.44695505872849,,62.87319026416116
2018-10-31,97.12999725341795,2.0380237023377212,2.0916521721000114,2.793945866582237,5.760018648154963,0.8176615572761537,5.590683117271511,4.999446803644925,6.0136887417507445,6.839016202272941,6.334814322536995,21.44695505872849,27.708171852487705,5.057426249476116,4.537143772210287,14.464970489068275,21.315667229357228,10.568984913705727,1.6076371801943827,12.178991723227206,10.006154291713433,9.93056853557941,0.4933632635102334,9.403872792166744,8.33346669605679,18.478414609231365,5.389771337812039,19.213960388002782,25.6347021280845,6.4050213558073725,0.9839015882204325,5.409056801806445,4.625043020947239,3.624266618870764,0.8954093011583736,6.45949550797964,3.326008567426486,7.71302935913063,1.2164729715936886,6.776086898334944,6.436545285216022,2.1355506853944606,0.32777504704844074,1.1593096610032605,1.6819196923414381,65.30999755859375,-6.432672345063728,-4.754268850429266,13.238163113090051,0.6723978112363791,1212.300048828125,0.9997500218146049,,,,,1.0170764945429456,,10.174882102053111,15.341750090238701,18.59963243953993,18.478414609231365,-0.6723978112363791,60.822958547955174
2018-11-01,,0.0,2.0380237023377212,2.793945866582237,5.760018648154963,0.8176615572761537,5.760018648154963,5.590683117271511,6.0136887417507445,6.839016202272941,6.334814322536995,6.839016202272941,21.44695505872849,5.057426249476116,4.537143772210287,5.057426249476116,14.464970489068275,10.568984913705727,1.6076371801943827,10.568984913705727,12.178991723227206,9.93056853557941,0.4933632635102334,9.93056853557941,9.403872792166744,18.478414609231365,5.389771337812039,18.478414609231365,19.213960388002782,6.4050213558073725,0.9839015882204325,6.4050213558073725,5.409056801806445,3.624266618870764,0.8954093011583736,3.624266618870764,6.45949550797964,7.71302935913063,1.2164729715936886,7.71302935913063,6.776086898334944,2.1355506853944606,0.32777504704844074,2.1355506853944606,1.1593096610032605,,-10.839593776663826,-4.754268850429266,12.796423230953291,,,1.745702797156956,2.2,252.594,14285.7,3.12,0.7185237168649605,,10.174882102053111,10.174882102053111,15.341750090238701,18.478414609231365,,60.822958547955174
2018-11-30,97.2699966430664,0.14413609966772434,2.1850973298803034,2.238803097627229,3.4897317308709486,0.8178937971622032,5.760018648154963,5.590683117271511,4.999446803644925,3.4631001435533326,4.080473762210532,6.839016202272941,21.44695505872849,6.397574791950733,1.7049630598811798,5.057426249476116,14.464970489068275,3.6927151898268784,2.4748134840047618,10.568984913705727,12.178991723227206,8.156745833915945,0.572744477334812,9.93056853557941,9.403872792166744,9.068609786552928,3.518074434508879,18.478414609231365,19.213960388002782,2.352603640735207,1.0558680670996454,6.4050213558073725,5.409056801806445,4.3224347027134735,0.8830861905327996,3.624266618870764,6.45949550797964,3.7573427983567553,1.2752664205188915,7.71302935913063,6.776086898334944,2.962050076945011,0.48937106621006565,2.1355506853944606,1.1593096610032605,50.93000030517578,-30.470989344469924,-24.030430176531038,12.796423230953291,0.5235941406687216,1220.199951171875,2.4087243954574067,,,,,0.7185237168649605,,6.155749149159964,10.174882102053111,15.341750090238701,9.068609786552928,-0.5235941406687216,58.0302844568223
2018-12-01,,0.0,0.14413609966772434,2.238803097627229,3.4897317308709486,0.8178937971622032,3.4897317308709486,5.760018648154963,4.999446803644925,3.4631001435533326,4.080473762210532,3.4631001435533326,6.839016202272941,6.397574791950733,1.7049630598811798,6.397574791950733,5.057426249476116,3.6927151898268784,2.4748134840047618,3.6927151898268784,10.568984913705727,8.156745833915945,0.572744477334812,8.156745833915945,9.93056853557941,9.068609786552928,3.518074434508879,9.068609786552928,18.478414609231365,2.352603640735207,1.0558680670996454,2.352603640735207,6.4050213558073725,4.3224347027134735,0.8830861905327996,4.3224347027134735,3.624266618870764,3.7573427983567553,1.2752664205188915,3.7573427983567553,7.71302935913063,2.962050076945011,0.48937106621006565,2.962050076945011,2.1355506853944606,,-22.018064294852802,-24.030430176531038,-4.754268850429266,,,0.6516457993535951,2.27,252.767,14407.5,2.83,0.6967627819518984,,6.155749149159964,6.155749149159964,10.174882102053111,9.068609786552928,,58.0302844568223
2018-12-31,96.16999816894533,-1.1308712985336422,-0.9883651926478776,1.0295153927980305,1.6273919055532327,1.026546099056728,3.4897317308709486,5.760018648154963,5.590683117271511,0.3808828758439242,3.982323515005181,3.4631001435533326,6.839016202272941,10.642824315652511,2.1002191045875387,6.397574791950733,5.057426249476116,1.6364172906786933,2.180202517078529,3.6927151898268784,10.568984913705727,3.7692037328765027,0.7137196486869684,8.156745833915945,9.93056853557941,4.708326512929517,4.093523112321691,9.068609786552928,18.478414609231365,1.0639174186386269,1.1066558052102604,2.352603640735207,6.4050213558073725,-0.14119275735776649,1.128449932156398,4.3224347027134735,3.624266618870764,2.918248204996521,1.2173856654929263,3.7573427983567553,7.71302935913063,2.7672145324674213,1.0405033461897104,2.962050076945011,2.1355506853944606,45.40999984741211,-30.47006347432196,-38.759273212470966,-4.754268850429266,0.47218468037858036,1278.300048828125,5.444196761667963,,,,,0.6967627819518984,,4.2275309455962296,6.155749149159964,10.174882102053111,10.642824315652511,-0.47218468037858036,55.4845854445529
2019-01-01,,0.0,-1.1308712985336422,1.0295153927980305,1.6273919055532327,1.026546099056728,1.6273919055532327,3.4897317308709486,5.590683117271511,0.3808828758439242,3.982323515005181,0.3808828758439242,3.4631001435533326,10.642824315652511,2.1002191045875387,10.642824315652511,6.397574791950733,1.6364172906786933,2.180202517078529,1.6364172906786933,3.6927151898268784,3.7692037328765027,0.7137196486869684,3.7692037328765027,8.156745833915945,4.708326512929517,4.093523112321691,4.708326512929517,9.068609786552928,1.0639174186386269,1.1066558052102604,1.0639174186386269,2.352603640735207,-0.14119275735776649,1.128449932156398,-0.14119275735776649,4.3224347027134735,2.918248204996521,1.2173856654929263,2.918248204996521,3.7573427983567553,2.7672145324674213,1.0405033461897104,2.7672145324674213,2.962050076945011,,-10.838406488685415,-38.759273212470966,-24.030430176531038,,,4.761522699656795,2.4,252.561,14471.5,2.71,0.536196231101771,,4.2275309455962296,4.2275309455962296,6.155749149159964,10.642824315652511,,55.4845854445529
2019-01-31,95.58000183105467,-0.6134931362421159,-1.7374266169795316,-1.595794776272108,1.1535654481193536,0.49984607294852723,1.6273919055532327,3.4897317308709486,5.760018648154963,-1.252648802167422,2.9341206896724694,0.3808828758439242,3.4631001435533326,5.157019654400696,3.5499551358773784,10.642824315652511,6.397574791950733,3.5451776582084538,2.3114358606771166,1.6364172906786933,3.6927151898268784,-1.4585693793560006,0.9287314938334482,3.7692037328765027,8.156745833915945,1.3122521621249383,4.856267703822159,4.708326512929517,9.068609786552928,1.8770811513340258,0.226431428643291,1.0639174186386269,2.352603640735207,-1.813611932632786,1.1653206681550654,-0.14119275735776649,4.3224347027134735,0.1390351793490341,1.4328719099069258,2.918248204996521,3.7573427983567553,0.867360089906577,2.0392230164114356,2.7672145324674213,2.962050076945011,53.790000915527344,5.615551920703443,-21.77137980746986,-24.030430176531038,0.562774637843233,1319.699951171875,8.154401244192865,,,,,0.536196231101771,,1.4606462586421332,4.2275309455962296,6.155749149159964,5.157019654400696,-0.562774637843233,51.09564862842876
2019-02-01,,0.0,-0.6134931362421159,-1.595794776272108,1.1535654481193536,0.49984607294852723,1.1535654481193536,1.6273919055532327,5.760018648154963,-1.252648802167422,2.9341206896724694,-1.252648802167422,0.3808828758439242,5.157019654400696,3.5499551358773784,5.157019654400696,10.642824315652511,3.5451776582084538,2.3114358606771166,3.5451776582084538,1.6364172906786933,-1.4585693793560006,0.9287314938334482,-1.4585693793560006,3.7692037328765027,1.3122521621249383,4.856267703822159,1.3122521621249383,4.708326512929517,1.8770811513340258,0.226431428643291,1.8770811513340258,1.0639174186386269,-1.813611932632786,1.1653206681550654,-1.813611932632786,-0.14119275735776649,0.1390351793490341,1.4328719099069258,0.1390351793490341,2.918248204996521,0.867360089906577,2.0392230164114356,0.867360089906577,2.7672145324674213,,18.454087417471786,-21.77137980746986,-38.759273212470966,,,3.2386686037994883,2.4,253.319,14506.7,2.68,0.6580228321207304,,1.4606462586421332,1.4606462586421332,4.2275309455962296,5.157019654400696,,51.09564862842876
2019-02-28,96.16000366210938,0.6068234148811857,-0.01039254136034895,-1.141146313626562,1.0721087649827377,0.6013005543964851,1.1535654481193536,1.6273919055532327,3.4897317308709486,-10.155237007693463,2.2384444392738603,-1.252648802167422,0.3808828758439242,-3.631671876524145,3.5328671853668343,5.157019654400696,10.642824315652511,-0.3010942392914995,0.6919449507018027,3.5451776582084538,1.6364172906786933,-2.2928194446931727,0.9249862713459981,-1.4585693793560006,3.7692037328765027,-5.318818930431812,4.616772486803801,1.3122521621249383,4.708326512929517,2.4387664052911817,0.4936880107663605,1.8770811513340258,1.0639174186386269,-0.12342546952642808,1.485785436757707,-1.813611932632786,-0.14119275735776649,-2.3613247936858706,1.4904909601826137,0.1390351793490341,2.918248204996521,1.2251773144048794,1.9581061684665613,0.867360089906577,2.7672145324674213,57.220001220703125,26.007490449185845,-18.022924471402124,-38.759273212470966,0.5950499068382413,1312.800048828125,2.698896869449996,,,,,0.6580228321207304,,-4.339928299726819,1.4606462586421332,4.2275309455962296,-0.3010942392914995,-0.5950499068382413,45.84164250062437
2019-03-01,,0.0,0.6068234148811857,-1.141146313626562,1.0721087649827377,0.6013005543964851,1.0721087649827377,1.1535654481193536,3.4897317308709486,-10.155237007693463,2.2384444392738603,-10.155237007693463,-1.252648802167422,-3.631671876524145,3.5328671853668343,-3.631671876524145,5.157019654400696,-0.3010942392914995,0.6919449507018027,-0.3010942392914995,3.5451776582084538,-2.2928194446931727,0.9249862713459981,-2.2928194446931727,-1.4585693793560006,-5.318818930431812,4.616772486803801,-5.318818930431812,1.3122521621249383,2.4387664052911817,0.4936880107663605,2.4387664052911817,1.8770811513340258,-0.12342546952642808,1.485785436757707,-0.12342546952642808,-1.813611932632786,-2.3613247936858706,1.4904909601826137,-2.3613247936858706,0.1390351793490341,1.2251773144048794,1.9581061684665613,1.2251773144048794,0.867360089906577,,6.376650393745686,-18.022924471402124,-21.77137980746986,,,-0.5228387208488505,2.41,254.277,14550.5,2.57,0.8307492208008416,,-4.339928299726819,-4.339928299726819,1.4606462586421332,-0.3010942392914995,,45.84164250062437
2019-03-31,97.27999877929688,1.16472033541406,1.778611546008424,1.154206750011122,2.1956048789652405,0.6128080298657648,1.0721087649827377,1.1535654481193536,1.6273919055532327,-2.8489533947548384,3.0692762035876546,-10.155237007693463,-1.252648802167422,-0.9571900136613354,2.418401329044339,-3.631671876524145,5.157019654400696,-4.7292626354596745,1.3057931176823012,-0.3010942392914995,3.5451776582084538,-2.06677023099604,1.06273464791429,-2.2928194446931727,-1.4585693793560006,3.4053509837769225,4.449409884150237,-5.318818930431812,1.3122521621249383,3.5004001683647035,0.6673984955708868,2.4387664052911817,1.8770811513340258,-2.399499957228224,0.9487007755365295,-0.12342546952642808,-1.813611932632786,0.16974383383169256,1.7855169612505735,-2.3613247936858706,0.1390351793490341,3.023073458778458,1.8380590198401627,1.2251773144048794,0.867360089906577,60.13999938964844,11.80516520922399,-17.89761175474616,-21.77137980746986,0.6182154620097243,1293.0,-2.023183462889866,,,,,0.8307492208008416,,-1.4393650582189932,-4.339928299726819,1.4606462586421332,3.4053509837769225,-0.6182154620097243,48.89058901117382
2019-04-01,,0.0,1.16472033541406,1.154206750011122,2.1956048789652405,0.6128080298657648,2.1956048789652405,1.0721087649827377,1.6273919055532327,-2.8489533947548384,3.0692762035876546,-2.8489533947548384,-10.155237007693463,-0.9571900136613354,2.418401329044339,-0.9571900136613354,-3.631671876524145,-4.7292626354596745,1.3057931176823012,-4.7292626354596745,-0.3010942392914995,-2.06677023099604,1.06273464791429,-2.06677023099604,-2.2928194446931727,3.4053509837769225,4.449409884150237,3.4053509837769225,-5.318818930431812,3.5004001683647035,0.6673984955708868,3.5004001683647035,2.4387664052911817,-2.399499957228224,0.9487007755365295,-2.399499957228224,-0.12342546952642808,0.16974383383169256,1.7855169612505735,0.16974383383169256,-2.3613247936858706,3.023073458778458,1.8380590198401627,3.023073458778458,1.2251773144048794,,5.103107491526604,-17.89761175474616,-18.022924471402124,,,-1.5082303543330622,2.42,255.233,14579.0,2.53,0.973604671403483,,-1.4393650582189932,-1.4393650582189932,-4.339928299726819,3.4053509837769225,,48.89058901117382
